timestamp,symbol,address,market_cap,volume_24h,liquidity_usd,holders_count,age_hours,buys_24h,sells_24h,exchange_rate
2026-09-21 21:06:26.012087+00:00,HOOKR,0x18E674231A58c239Dc7DaeDcffE15Ec3A24cff5c,16754059.981997186,3242760.260056034,996258.59,7791,1120.7738013802775,1337,1608,0.01676306
2026-09-21 21:06:26.012087+00:00,STONKBROKER,0xe934e36A439C94017B64a3FecE66AF12099aBF50,17899227.71431886,2202090.944801149,2969620.59,43850,1577.2889007488889,255,123,0.01186991
2026-09-21 21:06:26.012087+00:00,SPCX,0x4a0E65A3EcceC6dBe60AE065F2e7bb85Fae35eEa,11139246.918460555,28337759.660670288,2591890.18,108852,1449.1803866222222,9230,9484,152.21
2026-09-21 21:06:26.012087+00:00,MOO,0xD9dB30BB0D2b8d2eae3826A1372117E058791e18,12709802.81674518,2466462.481905056,1149971.8,9584,1514.539360814167,305,543,0.01286666
2026-09-21 21:06:26.012087+00:00,PROLOGUE,0xb9972CA7188e511174947E3936a5315ac7073277,10968293.126480293,1864997.7864022555,739756.66,8471,844.2532152369445,1496,1334,0.01096984
2026-09-21 21:06:26.012087+00:00,AAPL,0xaF3D76f1834A1d425780943C99Ea8A608f8a93f9,5366492.896115766,8644813.757116403,745141.42,80361,1696.6480209313888,710,537,339.01
2026-09-21 21:06:26.012087+00:00,GLD,0xC9a981FEE1F9DEc688bb123ccDeCc63D0deBFC4e,8573051.673199147,8156378.505481496,3590282.05,36307,749.006718435,1024,892,398.43
2026-09-21 21:06:26.012087+00:00,GOOGL,0x2e0847E8910a9732eB3fb1bb4b70a580ADAD4FE3,5434746.98752216,6496055.170709879,1284690.52,67704,1751.0434684280551,3791,3788,355.59
2026-09-21 21:06:26.012087+00:00,GOOSE,0x348cC963411FB82CD6e0B64345714fEC94F242CB,7705685.562072055,2794034.3934989152,12147182.11,1084,178.05830142583332,191,188,0.00770569
2026-09-21 21:06:26.012087+00:00,QQQ,0xD5f3879160bc7c32ebb4dC785F8a4F505888de68,5065732.531426792,2643190.0100306068,1444074.95,27020,606.9983948983333,2414,1947,740.63
2026-09-21 21:06:26.012087+00:00,META,0xc0D6457C16Cc70d6790Dd43521C899C87ce02f35,4590675.494295857,23381675.672213785,3581771.81,43630,1736.810699245,7129,6346,740.46
2026-09-21 21:06:26.012087+00:00,GME,0x1b0E319c6A659F002271B69dB8A7df2F911c153E,3356809.6694243704,19476371.68036808,1092311.49,56310,2116.640505285556,5723,6665,22.79
2026-09-21 21:06:26.012087+00:00,NOSH,0xe02c53d448A62067B2Ac10ED70F5BC6C29471386,1931132.9067172715,9766631.518244524,137116.96,1922,45.04531050611112,5893,7604,0.00200668
2026-09-21 21:06:26.012087+00:00,AMC,0x05a3d1Cd21d0C88145E82600E62e7E496e0F222B,3139804.290228282,6123972.514476297,2006061.75,11207,432.6228954602778,999,906,2.87
2026-09-21 21:06:26.012087+00:00,MSTR,0xec262a75e413fAfD0dF80480274532C79D42da09,3344921.344239935,5025749.267309079,1372663.25,16112,664.2596394494445,1807,1668,169.38
2026-09-22 00:09:09.152309+00:00,AMC,0x385F4f8ae47651ce5F58F5265395a669f8281e18,26743424.445047185,5268175.458316747,2038689.84,30975,435.6681156163889,1069,947,0.0268141
2026-09-22 00:09:09.152309+00:00,PIPEDOG,0x5Cb6F181081301b44905F3ae15419112ecaBd8A6,29253229.76890441,2882824.7757771583,9322138.13,8661,1323.638538725833,313,236,0.00236951
2026-09-22 00:09:09.152309+00:00,SPY,0x117cc2133c37B721F49dE2A7a74833232B3B4C0C,21192945.959833287,69097540.77389053,5356014.98,70734,1672.694717706111,6941,4406,774.69
2026-09-22 00:09:09.152309+00:00,MUSEBOOK,0x91A2DAe9699f0B82540B5886b0d8759C22820bA3,20625380.565735973,21310584.39432729,1700539.62,8802,138.31649640333333,5145,7881,0.00020628
2026-09-22 00:09:09.152309+00:00,STANDARD,0x88ad8DdF1E3898412146a534538d418c6F8A9062,20698222.90460601,1648318.0949397637,13348272.37,5633,167.16175824333334,344,475,0.225726
2026-09-22 00:09:09.152309+00:00,NVDA,0xd0601CE157Db5bdC3162BbaC2a2C8aF5320D9EEC,19672991.93597998,41767625.96067239,6084304.56,176815,1501.135233944722,24001,23438,227.53
2026-09-22 00:09:09.152309+00:00,DELTA,0xe8ffd7e24187F72afB08d75B1bb13088A989a791,18110616.12365451,7895890.936179311,1329114.15,16925,1249.1783587808334,4125,4911,0.02010809
2026-09-22 00:09:09.152309+00:00,HOOKR,0x18E674231A58c239Dc7DaeDcffE15Ec3A24cff5c,15396343.273316052,3202999.137132894,982162.83,7772,1123.8212040425,1571,1865,0.01534511
2026-09-22 00:09:09.152309+00:00,STONKBROKER,0xe934e36A439C94017B64a3FecE66AF12099aBF50,18707864.3076131,2604073.0466352133,3042548.68,44055,1580.3362715272222,282,198,0.01240511
2026-09-22 00:09:09.152309+00:00,SPCX,0x4a0E65A3EcceC6dBe60AE065F2e7bb85Fae35eEa,11217746.527141595,30131763.263269264,2595728.91,109173,1452.227729577222,14934,15871,152.81
2026-09-22 00:09:09.152309+00:00,MOO,0xD9dB30BB0D2b8d2eae3826A1372117E058791e18,12871212.876641318,2576855.6140173324,1169859.33,9598,1517.586688102778,312,558,0.0130236
2026-09-22 00:09:09.152309+00:00,META,0xc0D6457C16Cc70d6790Dd43521C899C87ce02f35,5018192.547177926,18925402.51344568,3363914.65,44102,1739.8575174911111,7866,7120,742.22
2026-09-22 00:09:09.152309+00:00,GLD,0xC9a981FEE1F9DEc688bb123ccDeCc63D0deBFC4e,8652274.22123701,8320729.115382804,3577736.53,36327,752.0539759558333,1073,928,400.2
2026-09-22 00:09:09.152309+00:00,AAPL,0xaF3D76f1834A1d425780943C99Ea8A608f8a93f9,5311942.312087389,7849996.219083901,736327.3,80371,1699.6954347463889,731,555,338.77
2026-09-22 00:09:09.152309+00:00,GOOGL,0x2e0847E8910a9732eB3fb1bb4b70a580ADAD4FE3,5396787.593936984,6692743.178801666,1291653.68,67735,1754.09077989,4371,4411,356.38
2026-09-22 00:09:09.152309+00:00,GOOSE,0x348cC963411FB82CD6e0B64345714fEC94F242CB,7705685.562072055,2794034.3934989152,12147182.11,1084,181.10558518,188,188,0.00770569
2026-09-22 00:09:09.152309+00:00,GME,0x1b0E319c6A659F002271B69dB8A7df2F911c153E,3310899.825917434,21658148.626854103,1086847.8,56355,2119.687614129722,5832,6736,23.44
2026-09-22 00:09:09.152309+00:00,AMC,0x05a3d1Cd21d0C88145E82600E62e7E496e0F222B,3262492.099360436,5957168.626843936,2038689.84,11198,435.6699038102778,1069,947,2.87
2026-09-22 00:09:09.152309+00:00,NOSH,0xe02c53d448A62067B2Ac10ED70F5BC6C29471386,1217988.3956025187,5095063.661452772,111512.18,1945,48.09254119805556,5805,7437,0.00126521
2026-09-22 00:09:09.152309+00:00,MSTR,0xec262a75e413fAfD0dF80480274532C79D42da09,3293006.6698974385,4860443.490263381,1376680.16,16095,667.3067758380556,1723,1614,168.76
2026-09-22 05:02:19.949802+00:00,AMC,0x385F4f8ae47651ce5F58F5265395a669f8281e18,26131628.899224658,5299565.508333435,2097919.81,30927,440.5539991563889,1165,1064,0.02614398
